Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJDXGiEni5GTkRLCOjWzXSdDM,AL-FAISAL TOWN,Nawaz Memorial Hospital,31.1206875,74.4533125,hospital,OPERATIONAL,"Milad Gate, Shahbaz Khan Rd, Tariq Colony Kasur",4.6,29
ChIJv8hiaZ25GTkRWA5_OQya6cY,AL-FAISAL TOWN,Hussain Medical Centre,31.1175828,74.4514889,hospital,OPERATIONAL,"Circular Rd, Kasur",3.7,10
ChIJi7Xoa3i5GTkRpoRo8X8dcnc,AL-FAISAL TOWN,Maternity Clinic,31.121106,74.4537313,hospital,OPERATIONAL,"4FC3+CFX, Tariq Colony Kasur",0.0,0
ChIJKYrkYbS5GTkREKde7y7UZag,AL-FAISAL TOWN,"Syed Homeopathic Clinic, Kasur",31.1183617,74.4482155,doctor,OPERATIONAL,"4C9X+87W, Bazar Dalgiran Galli Jatta Wali, Walled City, Kasur",5.0,1
ChIJnSrVAbS5GTkRp7XdYqZizpQ,AL-FAISAL TOWN,Doctors clinic,31.1134517,74.4583378,doctor,OPERATIONAL,"4F75+98P, Katchehry Rd, Basti Gulab Shah Kot Ghulam Mohammad",5.0,1
ChIJK_9iStW7GTkRnCQOvTsjX5g,AL-FAISAL TOWN,Dr Mohammad Farooq Clinic,31.1184366,74.46514859999999,doctor,OPERATIONAL,"4F98+93C, Kasur-leaqat Rd, baghdia Colony",0.0,0
ChIJtXsoYi65GTkRzyTROMY2TkM,AL-FAISAL TOWN,Dr shafiq clinic,31.12158,74.4523012,doctor,OPERATIONAL,"4FC2+JWM, Noor Masjid Rd, Tariq Colony Kasur",5.0,1
ChIJ6R1cYgK5GTkRVezkRrolLE8,AL-FAISAL TOWN,Liver and Gastro Clinic Kasur,31.1204375,74.4538125,doctor,OPERATIONAL,"Tariq, Colony, Tariq Colony Kasur",5.0,1
ChIJdSNHpaG5GTkRVHCMfXllu6o,AL-FAISAL TOWN,Siddique HealthCare Clinic Kasur,31.1121732,74.4581061,doctor,OPERATIONAL,"Khan, Masjid Husaini, Kachehry Road, Basti Gulab Shah Kot Ghulam Muhammad, Kasur",5.0,2
ChIJhY8TJKC5GTkRuMm15uavSzw,AL-FAISAL TOWN,Dr. Fazal Hussain Memorial Medical & Gynie Complex,31.1218353,74.4520222,doctor,OPERATIONAL,"4FC2+PRJ, Shahbaz Khan Rd, Kasur",0.0,0
ChIJbY4LmAK5GTkRdqAFMm8cZ3M,AL-FAISAL TOWN,Lahore Poly Clinic & Diagnostic Center,31.1237161,74.44990349999999,doctor,OPERATIONAL,"Jinnah Colony, Dhor, near Govt. Model High School, Kot Road, Kasur",5.0,1
ChIJkz1n73C5GTkRxnwexMJSmCo,AL-FAISAL TOWN,The Doctor Pharmacy,31.1139642,74.4446617,pharmacy,OPERATIONAL,"4C7V+HVJ, Salamat Pura Rd, Kasur",4.0,1
ChIJQd3hb2S5GTkR1CqNs5kLvDE,AL-FAISAL TOWN,Tufail Medical Store,31.1123013,74.44000079999999,pharmacy,OPERATIONAL,"4C6R+W2C, Kasur",3.0,3
ChIJRVlW-Zy5GTkRu0J3FyTKvz8,AL-FAISAL TOWN,Khalid Pharmacy,31.1164211,74.4491944,pharmacy,OPERATIONAL,"4C8X+HM8, Naya Bazar, New Bazar Bhulle Shah Colony, Kasur",5.0,1
