Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category
ChIJk5VcWpY_sz4RUbL03YhzV60,OLD SUBZI MANDI,Dr. Sheeba Medical Centre And Materniry Home,24.9018707,67.0705088,OPERATIONAL,saddarData
ChIJgXFN4x8_sz4Rr135XTB63BM,OLD SUBZI MANDI,Hajjra Clinic And Maternity Home,24.9029524,67.0681467,OPERATIONAL,saddarData
ChIJwZproR8_sz4RYEE7Wd301WE,OLD SUBZI MANDI,Mothercare Hospital Karachi,24.9032879,67.0685405,OPERATIONAL,saddarData
ChIJ0x1tIAA_sz4Rk1N4R33d7ec,OLD SUBZI MANDI,"EPI Center, EDHI Welfare Center, Eissa Nagar, Gulshan Iqbal, District East.",24.8983244,67.068116,OPERATIONAL,saddarData
ChIJFZ57_Ag_sz4RjNFal6s6F_A,OLD SUBZI MANDI,Tahir dental care,24.90083389999999,67.0661566,OPERATIONAL,saddarData
ChIJbfsVSBk_sz4RJHJsEvqv-zc,OLD SUBZI MANDI,Al Hayat Hospital,24.8972102,67.0670612,OPERATIONAL,saddarData
ChIJdV_OYBI8sz4RdpeIntxNJCs,DEFENCE PHASE 1 & VIEW,Defence Health Care Clinic DHC,24.8388054,67.0808663,OPERATIONAL,saddarData
ChIJb6a_IA48sz4RfulyED0to-I,MANZOOR COLONY,Sarhandi's Neuro Phychiatric Hospital,24.8430714,67.0808833,OPERATIONAL,saddarData
ChIJseThWwA9sz4R_sQUwbo2ypM,DEFENCE PHASE 1 & VIEW,Basheer ka dost,24.8387201,67.0809625,OPERATIONAL,saddarData
ChIJB9SjpzM9sz4RlOqlH8Thsw4,DEFENCE PHASE 1 & VIEW,Al jannat. Clinic,24.8386533,67.0809163,OPERATIONAL,saddarData
ChIJ19K_a_w9sz4R3YqafknshsM,DEFENCE PHASE 1 & VIEW,Indus Ach Hospital,24.8386245,67.081035,OPERATIONAL,saddarData
