Grid Name,Latitude,Longitude
Grid-13-31,24.914307,67.164666
Grid-13-32,24.914307,67.182666
Grid-13-33,24.914307,67.200666
Grid-13-34,24.914307,67.218666
Grid-13-35,24.914307,67.236666
Grid-13-36,24.914307,67.254666
Grid-13-37,24.914307,67.272666
Grid-13-38,24.914307,67.290666
Grid-13-39,24.914307,67.308666
Grid-13-40,24.914307,67.326666
Grid-13-41,24.914307,67.344666
Grid-13-42,24.914307,67.362666
Grid-13-43,24.914307,67.380666
Grid-13-44,24.914307,67.398666
Grid-13-45,24.914307,67.416666
Grid-13-46,24.914307,67.434666
Grid-13-47,24.914307,67.452666
Grid-13-48,24.914307,67.470666
Grid-13-49,24.914307,67.488666
Grid-13-50,24.914307,67.506666
Grid-13-51,24.914307,67.524666
Grid-13-52,24.914307,67.542666
Grid-13-53,24.914307,67.560666
Grid-13-54,24.914307,67.578666
Grid-13-55,24.914307,67.596666
Grid-13-56,24.914307,67.614666
Grid-13-57,24.914307,67.632666
Grid-13-58,24.914307,67.650666
Grid-13-59,24.914307,67.668666
Grid-13-60,24.914307,67.686666
Grid-13-61,24.914307,67.704666
Grid-13-62,24.914307,67.722666
Grid-14-1,24.932307,66.624666
Grid-14-2,24.932307,66.642666
Grid-14-3,24.932307,66.660666
Grid-14-4,24.932307,66.678666
Grid-14-5,24.932307,66.696666
Grid-14-6,24.932307,66.714666
Grid-14-7,24.932307,66.732666
Grid-14-8,24.932307,66.750666
Grid-14-9,24.932307,66.768666
Grid-14-10,24.932307,66.786666
Grid-14-11,24.932307,66.804666
Grid-14-12,24.932307,66.822666
Grid-14-13,24.932307,66.840666
Grid-14-14,24.932307,66.858666
Grid-14-15,24.932307,66.876666
Grid-14-16,24.932307,66.894666
Grid-14-17,24.932307,66.912666
Grid-14-18,24.932307,66.930666
Grid-14-19,24.932307,66.948666
Grid-14-20,24.932307,66.966666
Grid-14-21,24.932307,66.984666
Grid-14-22,24.932307,67.002666
Grid-14-23,24.932307,67.020666
Grid-14-24,24.932307,67.038666
Grid-14-25,24.932307,67.056666
Grid-14-26,24.932307,67.074666
Grid-14-27,24.932307,67.092666
Grid-14-28,24.932307,67.110666
Grid-14-29,24.932307,67.128666
Grid-14-30,24.932307,67.146666
Grid-14-31,24.932307,67.164666
Grid-14-32,24.932307,67.182666
Grid-14-33,24.932307,67.200666
Grid-14-34,24.932307,67.218666
Grid-14-35,24.932307,67.236666
Grid-14-36,24.932307,67.254666
Grid-14-37,24.932307,67.272666
Grid-14-38,24.932307,67.290666
Grid-14-39,24.932307,67.308666
Grid-14-40,24.932307,67.326666
Grid-14-41,24.932307,67.344666
Grid-14-42,24.932307,67.362666
Grid-14-43,24.932307,67.380666
Grid-14-44,24.932307,67.398666
Grid-14-45,24.932307,67.416666
Grid-14-46,24.932307,67.434666
Grid-14-47,24.932307,67.452666
Grid-14-48,24.932307,67.470666
Grid-14-49,24.932307,67.488666
Grid-14-50,24.932307,67.506666
Grid-14-51,24.932307,67.524666
Grid-14-52,24.932307,67.542666
Grid-14-53,24.932307,67.560666
Grid-14-54,24.932307,67.578666
Grid-14-55,24.932307,67.596666
Grid-14-56,24.932307,67.614666
Grid-14-57,24.932307,67.632666
Grid-14-58,24.932307,67.650666
Grid-14-59,24.932307,67.668666
Grid-14-60,24.932307,67.686666
Grid-14-61,24.932307,67.704666
Grid-14-62,24.932307,67.722666
Grid-15-1,24.950307,66.624666
Grid-15-2,24.950307,66.642666
Grid-15-3,24.950307,66.660666
Grid-15-4,24.950307,66.678666
Grid-15-5,24.950307,66.696666
Grid-15-6,24.950307,66.714666
Grid-15-7,24.950307,66.732666
Grid-15-8,24.950307,66.750666
Grid-15-9,24.950307,66.768666
Grid-15-10,24.950307,66.786666
Grid-15-11,24.950307,66.804666
Grid-15-12,24.950307,66.822666
Grid-15-13,24.950307,66.840666
Grid-15-14,24.950307,66.858666
Grid-15-15,24.950307,66.876666
Grid-15-16,24.950307,66.894666
Grid-15-17,24.950307,66.912666
Grid-15-18,24.950307,66.930666
Grid-15-19,24.950307,66.948666
Grid-15-20,24.950307,66.966666
Grid-15-21,24.950307,66.984666
Grid-15-22,24.950307,67.002666
Grid-15-23,24.950307,67.020666
Grid-15-24,24.950307,67.038666
Grid-15-25,24.950307,67.056666
Grid-15-26,24.950307,67.074666
Grid-15-27,24.950307,67.092666
Grid-15-28,24.950307,67.110666
Grid-15-29,24.950307,67.128666
Grid-15-30,24.950307,67.146666
Grid-15-31,24.950307,67.164666
Grid-15-32,24.950307,67.182666
Grid-15-33,24.950307,67.200666
Grid-15-34,24.950307,67.218666
Grid-15-35,24.950307,67.236666
Grid-15-36,24.950307,67.254666
Grid-15-37,24.950307,67.272666
Grid-15-38,24.950307,67.290666
Grid-15-39,24.950307,67.308666
Grid-15-40,24.950307,67.326666
Grid-15-41,24.950307,67.344666
Grid-15-42,24.950307,67.362666
Grid-15-43,24.950307,67.380666
Grid-15-44,24.950307,67.398666
Grid-15-45,24.950307,67.416666
Grid-15-46,24.950307,67.434666
Grid-15-47,24.950307,67.452666
Grid-15-48,24.950307,67.470666
Grid-15-49,24.950307,67.488666
Grid-15-50,24.950307,67.506666
Grid-15-51,24.950307,67.524666
Grid-15-52,24.950307,67.542666
Grid-15-53,24.950307,67.560666
Grid-15-54,24.950307,67.578666
Grid-15-55,24.950307,67.596666
Grid-15-56,24.950307,67.614666
Grid-15-57,24.950307,67.632666
Grid-15-58,24.950307,67.650666
Grid-15-59,24.950307,67.668666
Grid-15-60,24.950307,67.686666
Grid-15-61,24.950307,67.704666
Grid-15-62,24.950307,67.722666
Grid-16-1,24.968307,66.624666
Grid-16-2,24.968307,66.642666
Grid-16-3,24.968307,66.660666
Grid-16-4,24.968307,66.678666
Grid-16-5,24.968307,66.696666
Grid-16-6,24.968307,66.714666
Grid-16-7,24.968307,66.732666
Grid-16-8,24.968307,66.750666
Grid-16-9,24.968307,66.768666
Grid-16-10,24.968307,66.786666
Grid-16-11,24.968307,66.804666
Grid-16-12,24.968307,66.822666
Grid-16-13,24.968307,66.840666
Grid-16-14,24.968307,66.858666
Grid-16-15,24.968307,66.876666
Grid-16-16,24.968307,66.894666
Grid-16-17,24.968307,66.912666
Grid-16-18,24.968307,66.930666
Grid-16-19,24.968307,66.948666
Grid-16-20,24.968307,66.966666
Grid-16-21,24.968307,66.984666
Grid-16-22,24.968307,67.002666
Grid-16-23,24.968307,67.020666
Grid-16-24,24.968307,67.038666
Grid-16-25,24.968307,67.056666
Grid-16-26,24.968307,67.074666
Grid-16-27,24.968307,67.092666
Grid-16-28,24.968307,67.110666
Grid-16-29,24.968307,67.128666
Grid-16-30,24.968307,67.146666
Grid-16-31,24.968307,67.164666
Grid-16-32,24.968307,67.182666
Grid-16-33,24.968307,67.200666
Grid-16-34,24.968307,67.218666
Grid-16-35,24.968307,67.236666
Grid-16-36,24.968307,67.254666
Grid-16-37,24.968307,67.272666
Grid-16-38,24.968307,67.290666
Grid-16-39,24.968307,67.308666
Grid-16-40,24.968307,67.326666
Grid-16-41,24.968307,67.344666
Grid-16-42,24.968307,67.362666
Grid-16-43,24.968307,67.380666
Grid-16-44,24.968307,67.398666
Grid-16-45,24.968307,67.416666
Grid-16-46,24.968307,67.434666
Grid-16-47,24.968307,67.452666
Grid-16-48,24.968307,67.470666
Grid-16-49,24.968307,67.488666
Grid-16-50,24.968307,67.506666
Grid-16-51,24.968307,67.524666
Grid-16-52,24.968307,67.542666
Grid-16-53,24.968307,67.560666
Grid-16-54,24.968307,67.578666
Grid-16-55,24.968307,67.596666
Grid-16-56,24.968307,67.614666
Grid-16-57,24.968307,67.632666
Grid-16-58,24.968307,67.650666
Grid-16-59,24.968307,67.668666
Grid-16-60,24.968307,67.686666
Grid-16-61,24.968307,67.704666
Grid-16-62,24.968307,67.722666
Grid-17-1,24.986307,66.624666
Grid-17-2,24.986307,66.642666
Grid-17-3,24.986307,66.660666
Grid-17-4,24.986307,66.678666
Grid-17-5,24.986307,66.696666
Grid-17-6,24.986307,66.714666
Grid-17-7,24.986307,66.732666
Grid-17-8,24.986307,66.750666
Grid-17-9,24.986307,66.768666
Grid-17-10,24.986307,66.786666
Grid-17-11,24.986307,66.804666
Grid-17-12,24.986307,66.822666
Grid-17-13,24.986307,66.840666
Grid-17-14,24.986307,66.858666
Grid-17-15,24.986307,66.876666
Grid-17-16,24.986307,66.894666
Grid-17-17,24.986307,66.912666
Grid-17-18,24.986307,66.930666
Grid-17-19,24.986307,66.948666
Grid-17-20,24.986307,66.966666
Grid-17-21,24.986307,66.984666
Grid-17-22,24.986307,67.002666
Grid-17-23,24.986307,67.020666
Grid-17-24,24.986307,67.038666
Grid-17-25,24.986307,67.056666
Grid-17-26,24.986307,67.074666
Grid-17-27,24.986307,67.092666
Grid-17-28,24.986307,67.110666
Grid-17-29,24.986307,67.128666
Grid-17-30,24.986307,67.146666
Grid-17-31,24.986307,67.164666
Grid-17-32,24.986307,67.182666
Grid-17-33,24.986307,67.200666
Grid-17-34,24.986307,67.218666
Grid-17-35,24.986307,67.236666
Grid-17-36,24.986307,67.254666
Grid-17-37,24.986307,67.272666
Grid-17-38,24.986307,67.290666
Grid-17-39,24.986307,67.308666
Grid-17-40,24.986307,67.326666
Grid-17-41,24.986307,67.344666
Grid-17-42,24.986307,67.362666
Grid-17-43,24.986307,67.380666
Grid-17-44,24.986307,67.398666
Grid-17-45,24.986307,67.416666
Grid-17-46,24.986307,67.434666
Grid-17-47,24.986307,67.452666
Grid-17-48,24.986307,67.470666
Grid-17-49,24.986307,67.488666
Grid-17-50,24.986307,67.506666
Grid-17-51,24.986307,67.524666
Grid-17-52,24.986307,67.542666
Grid-17-53,24.986307,67.560666
Grid-17-54,24.986307,67.578666
Grid-17-55,24.986307,67.596666
Grid-17-56,24.986307,67.614666
Grid-17-57,24.986307,67.632666
Grid-17-58,24.986307,67.650666
Grid-17-59,24.986307,67.668666
Grid-17-60,24.986307,67.686666
Grid-17-61,24.986307,67.704666
Grid-17-62,24.986307,67.722666
Grid-18-1,25.004307,66.624666
Grid-18-2,25.004307,66.642666
Grid-18-3,25.004307,66.660666
Grid-18-4,25.004307,66.678666
Grid-18-5,25.004307,66.696666
Grid-18-6,25.004307,66.714666
Grid-18-7,25.004307,66.732666
Grid-18-8,25.004307,66.750666
Grid-18-9,25.004307,66.768666
Grid-18-10,25.004307,66.786666
Grid-18-11,25.004307,66.804666
Grid-18-12,25.004307,66.822666
Grid-18-13,25.004307,66.840666
Grid-18-14,25.004307,66.858666
Grid-18-15,25.004307,66.876666
Grid-18-16,25.004307,66.894666
Grid-18-17,25.004307,66.912666
Grid-18-18,25.004307,66.930666
Grid-18-19,25.004307,66.948666
Grid-18-20,25.004307,66.966666
Grid-18-21,25.004307,66.984666
Grid-18-22,25.004307,67.002666
Grid-18-23,25.004307,67.020666
Grid-18-24,25.004307,67.038666
Grid-18-25,25.004307,67.056666
Grid-18-26,25.004307,67.074666
Grid-18-27,25.004307,67.092666
Grid-18-28,25.004307,67.110666
Grid-18-29,25.004307,67.128666
Grid-18-30,25.004307,67.146666
Grid-18-31,25.004307,67.164666
Grid-18-32,25.004307,67.182666
Grid-18-33,25.004307,67.200666
Grid-18-34,25.004307,67.218666
Grid-18-35,25.004307,67.236666
Grid-18-36,25.004307,67.254666
Grid-18-37,25.004307,67.272666
Grid-18-38,25.004307,67.290666
Grid-18-39,25.004307,67.308666
Grid-18-40,25.004307,67.326666
Grid-18-41,25.004307,67.344666
Grid-18-42,25.004307,67.362666
Grid-18-43,25.004307,67.380666
Grid-18-44,25.004307,67.398666
Grid-18-45,25.004307,67.416666
Grid-18-46,25.004307,67.434666
Grid-18-47,25.004307,67.452666
Grid-18-48,25.004307,67.470666
Grid-18-49,25.004307,67.488666
Grid-18-50,25.004307,67.506666
Grid-18-51,25.004307,67.524666
Grid-18-52,25.004307,67.542666
Grid-18-53,25.004307,67.560666
Grid-18-54,25.004307,67.578666
Grid-18-55,25.004307,67.596666
Grid-18-56,25.004307,67.614666
Grid-18-57,25.004307,67.632666
Grid-18-58,25.004307,67.650666
Grid-18-59,25.004307,67.668666
Grid-18-60,25.004307,67.686666
Grid-18-61,25.004307,67.704666
Grid-18-62,25.004307,67.722666
Grid-19-1,25.022307,66.624666
Grid-19-2,25.022307,66.642666
Grid-19-3,25.022307,66.660666
Grid-19-4,25.022307,66.678666
Grid-19-5,25.022307,66.696666
Grid-19-6,25.022307,66.714666
Grid-19-7,25.022307,66.732666
Grid-19-8,25.022307,66.750666
Grid-19-9,25.022307,66.768666
Grid-19-10,25.022307,66.786666
Grid-19-11,25.022307,66.804666
Grid-19-12,25.022307,66.822666
Grid-19-13,25.022307,66.840666
Grid-19-14,25.022307,66.858666
Grid-19-15,25.022307,66.876666
Grid-19-16,25.022307,66.894666
Grid-19-17,25.022307,66.912666
Grid-19-18,25.022307,66.930666
Grid-19-19,25.022307,66.948666
Grid-19-20,25.022307,66.966666
Grid-19-21,25.022307,66.984666
Grid-19-22,25.022307,67.002666
Grid-19-23,25.022307,67.020666
Grid-19-24,25.022307,67.038666
Grid-19-25,25.022307,67.056666
Grid-19-26,25.022307,67.074666
Grid-19-27,25.022307,67.092666
Grid-19-28,25.022307,67.110666
Grid-19-29,25.022307,67.128666
Grid-19-30,25.022307,67.146666
Grid-19-31,25.022307,67.164666
Grid-19-32,25.022307,67.182666
Grid-19-33,25.022307,67.200666
Grid-19-34,25.022307,67.218666
Grid-19-35,25.022307,67.236666
Grid-19-36,25.022307,67.254666
Grid-19-37,25.022307,67.272666
Grid-19-38,25.022307,67.290666
Grid-19-39,25.022307,67.308666
Grid-19-40,25.022307,67.326666
Grid-19-41,25.022307,67.344666
Grid-19-42,25.022307,67.362666
Grid-19-43,25.022307,67.380666
Grid-19-44,25.022307,67.398666
Grid-19-45,25.022307,67.416666
Grid-19-46,25.022307,67.434666
Grid-19-47,25.022307,67.452666
Grid-19-48,25.022307,67.470666
Grid-19-49,25.022307,67.488666
Grid-19-50,25.022307,67.506666
Grid-19-51,25.022307,67.524666
Grid-19-52,25.022307,67.542666
Grid-19-53,25.022307,67.560666
Grid-19-54,25.022307,67.578666
Grid-19-55,25.022307,67.596666
Grid-19-56,25.022307,67.614666
Grid-19-57,25.022307,67.632666
Grid-19-58,25.022307,67.650666
Grid-19-59,25.022307,67.668666
Grid-19-60,25.022307,67.686666
Grid-19-61,25.022307,67.704666
Grid-19-62,25.022307,67.722666
Grid-20-1,25.040307,66.624666
Grid-20-2,25.040307,66.642666
Grid-20-3,25.040307,66.660666
Grid-20-4,25.040307,66.678666
Grid-20-5,25.040307,66.696666
Grid-20-6,25.040307,66.714666
Grid-20-7,25.040307,66.732666
Grid-20-8,25.040307,66.750666
Grid-20-9,25.040307,66.768666
Grid-20-10,25.040307,66.786666
Grid-20-11,25.040307,66.804666
Grid-20-12,25.040307,66.822666
Grid-20-13,25.040307,66.840666
Grid-20-14,25.040307,66.858666
Grid-20-15,25.040307,66.876666
Grid-20-16,25.040307,66.894666
Grid-20-17,25.040307,66.912666
Grid-20-18,25.040307,66.930666
Grid-20-19,25.040307,66.948666
Grid-20-20,25.040307,66.966666
Grid-20-21,25.040307,66.984666
Grid-20-22,25.040307,67.002666
Grid-20-23,25.040307,67.020666
Grid-20-24,25.040307,67.038666
Grid-20-25,25.040307,67.056666
Grid-20-26,25.040307,67.074666
Grid-20-27,25.040307,67.092666
Grid-20-28,25.040307,67.110666
Grid-20-29,25.040307,67.128666
Grid-20-30,25.040307,67.146666
Grid-20-31,25.040307,67.164666
Grid-20-32,25.040307,67.182666
Grid-20-33,25.040307,67.200666
Grid-20-34,25.040307,67.218666
Grid-20-35,25.040307,67.236666
Grid-20-36,25.040307,67.254666
Grid-20-37,25.040307,67.272666
Grid-20-38,25.040307,67.290666
Grid-20-39,25.040307,67.308666
Grid-20-40,25.040307,67.326666
Grid-20-41,25.040307,67.344666
Grid-20-42,25.040307,67.362666
Grid-20-43,25.040307,67.380666
Grid-20-44,25.040307,67.398666
Grid-20-45,25.040307,67.416666
Grid-20-46,25.040307,67.434666
Grid-20-47,25.040307,67.452666
Grid-20-48,25.040307,67.470666
Grid-20-49,25.040307,67.488666
Grid-20-50,25.040307,67.506666
Grid-20-51,25.040307,67.524666
Grid-20-52,25.040307,67.542666
Grid-20-53,25.040307,67.560666
Grid-20-54,25.040307,67.578666
Grid-20-55,25.040307,67.596666
Grid-20-56,25.040307,67.614666
Grid-20-57,25.040307,67.632666
Grid-20-58,25.040307,67.650666
Grid-20-59,25.040307,67.668666
Grid-20-60,25.040307,67.686666
Grid-20-61,25.040307,67.704666
Grid-20-62,25.040307,67.722666
Grid-21-1,25.058307,66.624666
Grid-21-2,25.058307,66.642666
Grid-21-3,25.058307,66.660666
Grid-21-4,25.058307,66.678666
Grid-21-5,25.058307,66.696666
Grid-21-6,25.058307,66.714666
Grid-21-7,25.058307,66.732666
Grid-21-8,25.058307,66.750666
Grid-21-9,25.058307,66.768666
Grid-21-10,25.058307,66.786666
Grid-21-11,25.058307,66.804666
Grid-21-12,25.058307,66.822666
Grid-21-13,25.058307,66.840666
Grid-21-14,25.058307,66.858666
Grid-21-15,25.058307,66.876666
Grid-21-16,25.058307,66.894666
Grid-21-17,25.058307,66.912666
Grid-21-18,25.058307,66.930666
Grid-21-19,25.058307,66.948666
Grid-21-20,25.058307,66.966666
Grid-21-21,25.058307,66.984666
Grid-21-22,25.058307,67.002666
Grid-21-23,25.058307,67.020666
Grid-21-24,25.058307,67.038666
Grid-21-25,25.058307,67.056666
Grid-21-26,25.058307,67.074666
Grid-21-27,25.058307,67.092666
Grid-21-28,25.058307,67.110666
Grid-21-29,25.058307,67.128666
Grid-21-30,25.058307,67.146666
Grid-21-31,25.058307,67.164666
Grid-21-32,25.058307,67.182666
Grid-21-33,25.058307,67.200666
Grid-21-34,25.058307,67.218666
Grid-21-35,25.058307,67.236666
Grid-21-36,25.058307,67.254666
Grid-21-37,25.058307,67.272666
Grid-21-38,25.058307,67.290666
Grid-21-39,25.058307,67.308666
Grid-21-40,25.058307,67.326666
Grid-21-41,25.058307,67.344666
Grid-21-42,25.058307,67.362666
Grid-21-43,25.058307,67.380666
Grid-21-44,25.058307,67.398666
Grid-21-45,25.058307,67.416666
Grid-21-46,25.058307,67.434666
Grid-21-47,25.058307,67.452666
Grid-21-48,25.058307,67.470666
Grid-21-49,25.058307,67.488666
Grid-21-50,25.058307,67.506666
Grid-21-51,25.058307,67.524666
Grid-21-52,25.058307,67.542666
Grid-21-53,25.058307,67.560666
Grid-21-54,25.058307,67.578666
Grid-21-55,25.058307,67.596666
Grid-21-56,25.058307,67.614666
Grid-21-57,25.058307,67.632666
Grid-21-58,25.058307,67.650666
Grid-21-59,25.058307,67.668666
Grid-21-60,25.058307,67.686666
Grid-21-61,25.058307,67.704666
Grid-21-62,25.058307,67.722666
Grid-22-1,25.076307,66.624666
Grid-22-2,25.076307,66.642666
Grid-22-3,25.076307,66.660666
Grid-22-4,25.076307,66.678666
Grid-22-5,25.076307,66.696666
Grid-22-6,25.076307,66.714666
Grid-22-7,25.076307,66.732666
Grid-22-8,25.076307,66.750666
Grid-22-9,25.076307,66.768666
Grid-22-10,25.076307,66.786666
Grid-22-11,25.076307,66.804666
Grid-22-12,25.076307,66.822666
Grid-22-13,25.076307,66.840666
Grid-22-14,25.076307,66.858666
Grid-22-15,25.076307,66.876666
Grid-22-16,25.076307,66.894666
Grid-22-17,25.076307,66.912666
Grid-22-18,25.076307,66.930666
Grid-22-19,25.076307,66.948666
Grid-22-20,25.076307,66.966666
Grid-22-21,25.076307,66.984666
Grid-22-22,25.076307,67.002666
Grid-22-23,25.076307,67.020666
Grid-22-24,25.076307,67.038666
Grid-22-25,25.076307,67.056666
Grid-22-26,25.076307,67.074666
Grid-22-27,25.076307,67.092666
Grid-22-28,25.076307,67.110666
Grid-22-29,25.076307,67.128666
Grid-22-30,25.076307,67.146666
Grid-22-31,25.076307,67.164666
Grid-22-32,25.076307,67.182666
Grid-22-33,25.076307,67.200666
Grid-22-34,25.076307,67.218666
Grid-22-35,25.076307,67.236666
Grid-22-36,25.076307,67.254666
Grid-22-37,25.076307,67.272666
Grid-22-38,25.076307,67.290666
Grid-22-39,25.076307,67.308666
Grid-22-40,25.076307,67.326666
Grid-22-41,25.076307,67.344666
Grid-22-42,25.076307,67.362666
Grid-22-43,25.076307,67.380666
Grid-22-44,25.076307,67.398666
Grid-22-45,25.076307,67.416666
Grid-22-46,25.076307,67.434666
Grid-22-47,25.076307,67.452666
Grid-22-48,25.076307,67.470666
Grid-22-49,25.076307,67.488666
Grid-22-50,25.076307,67.506666
Grid-22-51,25.076307,67.524666
Grid-22-52,25.076307,67.542666
Grid-22-53,25.076307,67.560666
Grid-22-54,25.076307,67.578666
Grid-22-55,25.076307,67.596666
Grid-22-56,25.076307,67.614666
Grid-22-57,25.076307,67.632666
Grid-22-58,25.076307,67.650666
Grid-22-59,25.076307,67.668666
Grid-22-60,25.076307,67.686666
Grid-22-61,25.076307,67.704666
Grid-22-62,25.076307,67.722666
Grid-23-1,25.094307,66.624666
Grid-23-2,25.094307,66.642666
Grid-23-3,25.094307,66.660666
Grid-23-4,25.094307,66.678666
Grid-23-5,25.094307,66.696666
Grid-23-6,25.094307,66.714666
Grid-23-7,25.094307,66.732666
Grid-23-8,25.094307,66.750666
Grid-23-9,25.094307,66.768666
Grid-23-10,25.094307,66.786666
Grid-23-11,25.094307,66.804666
Grid-23-12,25.094307,66.822666
Grid-23-13,25.094307,66.840666
Grid-23-14,25.094307,66.858666
Grid-23-15,25.094307,66.876666
Grid-23-16,25.094307,66.894666
Grid-23-17,25.094307,66.912666
Grid-23-18,25.094307,66.930666
Grid-23-19,25.094307,66.948666
Grid-23-20,25.094307,66.966666
Grid-23-21,25.094307,66.984666
Grid-23-22,25.094307,67.002666
Grid-23-23,25.094307,67.020666
Grid-23-24,25.094307,67.038666
Grid-23-25,25.094307,67.056666
Grid-23-26,25.094307,67.074666
Grid-23-27,25.094307,67.092666
Grid-23-28,25.094307,67.110666
Grid-23-29,25.094307,67.128666
Grid-23-30,25.094307,67.146666
Grid-23-31,25.094307,67.164666
Grid-23-32,25.094307,67.182666
Grid-23-33,25.094307,67.200666
Grid-23-34,25.094307,67.218666
Grid-23-35,25.094307,67.236666
Grid-23-36,25.094307,67.254666
Grid-23-37,25.094307,67.272666
Grid-23-38,25.094307,67.290666
Grid-23-39,25.094307,67.308666
Grid-23-40,25.094307,67.326666
Grid-23-41,25.094307,67.344666
Grid-23-42,25.094307,67.362666
Grid-23-43,25.094307,67.380666
Grid-23-44,25.094307,67.398666
Grid-23-45,25.094307,67.416666
Grid-23-46,25.094307,67.434666
Grid-23-47,25.094307,67.452666
Grid-23-48,25.094307,67.470666
Grid-23-49,25.094307,67.488666
Grid-23-50,25.094307,67.506666
Grid-23-51,25.094307,67.524666
Grid-23-52,25.094307,67.542666
Grid-23-53,25.094307,67.560666
Grid-23-54,25.094307,67.578666
Grid-23-55,25.094307,67.596666
Grid-23-56,25.094307,67.614666
Grid-23-57,25.094307,67.632666
Grid-23-58,25.094307,67.650666
Grid-23-59,25.094307,67.668666
Grid-23-60,25.094307,67.686666
Grid-23-61,25.094307,67.704666
Grid-23-62,25.094307,67.722666
Grid-24-1,25.112307,66.624666
Grid-24-2,25.112307,66.642666
Grid-24-3,25.112307,66.660666
Grid-24-4,25.112307,66.678666
Grid-24-5,25.112307,66.696666
Grid-24-6,25.112307,66.714666
Grid-24-7,25.112307,66.732666
Grid-24-8,25.112307,66.750666
Grid-24-9,25.112307,66.768666
Grid-24-10,25.112307,66.786666
Grid-24-11,25.112307,66.804666
Grid-24-12,25.112307,66.822666
Grid-24-13,25.112307,66.840666
Grid-24-14,25.112307,66.858666
Grid-24-15,25.112307,66.876666
Grid-24-16,25.112307,66.894666
Grid-24-17,25.112307,66.912666
Grid-24-18,25.112307,66.930666
Grid-24-19,25.112307,66.948666
Grid-24-20,25.112307,66.966666
Grid-24-21,25.112307,66.984666
Grid-24-22,25.112307,67.002666
Grid-24-23,25.112307,67.020666
Grid-24-24,25.112307,67.038666
Grid-24-25,25.112307,67.056666
Grid-24-26,25.112307,67.074666
Grid-24-27,25.112307,67.092666
Grid-24-28,25.112307,67.110666
Grid-24-29,25.112307,67.128666
Grid-24-30,25.112307,67.146666
Grid-24-31,25.112307,67.164666
Grid-24-32,25.112307,67.182666
Grid-24-33,25.112307,67.200666
Grid-24-34,25.112307,67.218666
Grid-24-35,25.112307,67.236666
Grid-24-36,25.112307,67.254666
Grid-24-37,25.112307,67.272666
Grid-24-38,25.112307,67.290666
Grid-24-39,25.112307,67.308666
Grid-24-40,25.112307,67.326666
Grid-24-41,25.112307,67.344666
Grid-24-42,25.112307,67.362666
Grid-24-43,25.112307,67.380666
Grid-24-44,25.112307,67.398666
Grid-24-45,25.112307,67.416666
Grid-24-46,25.112307,67.434666
Grid-24-47,25.112307,67.452666
Grid-24-48,25.112307,67.470666
Grid-24-49,25.112307,67.488666
Grid-24-50,25.112307,67.506666
Grid-24-51,25.112307,67.524666
Grid-24-52,25.112307,67.542666
Grid-24-53,25.112307,67.560666
Grid-24-54,25.112307,67.578666
Grid-24-55,25.112307,67.596666
Grid-24-56,25.112307,67.614666
Grid-24-57,25.112307,67.632666
Grid-24-58,25.112307,67.650666
Grid-24-59,25.112307,67.668666
Grid-24-60,25.112307,67.686666
Grid-24-61,25.112307,67.704666
Grid-24-62,25.112307,67.722666
Grid-25-1,25.130307,66.624666
Grid-25-2,25.130307,66.642666
Grid-25-3,25.130307,66.660666
Grid-25-4,25.130307,66.678666
Grid-25-5,25.130307,66.696666
Grid-25-6,25.130307,66.714666
Grid-25-7,25.130307,66.732666
Grid-25-8,25.130307,66.750666
Grid-25-9,25.130307,66.768666
Grid-25-10,25.130307,66.786666
Grid-25-11,25.130307,66.804666
Grid-25-12,25.130307,66.822666
Grid-25-13,25.130307,66.840666
Grid-25-14,25.130307,66.858666
Grid-25-15,25.130307,66.876666
Grid-25-16,25.130307,66.894666
Grid-25-17,25.130307,66.912666
Grid-25-18,25.130307,66.930666
Grid-25-19,25.130307,66.948666
Grid-25-20,25.130307,66.966666
Grid-25-21,25.130307,66.984666
Grid-25-22,25.130307,67.002666
Grid-25-23,25.130307,67.020666
Grid-25-24,25.130307,67.038666
Grid-25-25,25.130307,67.056666
Grid-25-26,25.130307,67.074666
Grid-25-27,25.130307,67.092666
Grid-25-28,25.130307,67.110666
Grid-25-29,25.130307,67.128666
Grid-25-30,25.130307,67.146666
Grid-25-31,25.130307,67.164666
Grid-25-32,25.130307,67.182666
Grid-25-33,25.130307,67.200666
Grid-25-34,25.130307,67.218666
Grid-25-35,25.130307,67.236666
Grid-25-36,25.130307,67.254666
Grid-25-37,25.130307,67.272666
Grid-25-38,25.130307,67.290666
Grid-25-39,25.130307,67.308666
Grid-25-40,25.130307,67.326666
Grid-25-41,25.130307,67.344666
Grid-25-42,25.130307,67.362666
Grid-25-43,25.130307,67.380666
Grid-25-44,25.130307,67.398666
Grid-25-45,25.130307,67.416666
Grid-25-46,25.130307,67.434666
Grid-25-47,25.130307,67.452666
Grid-25-48,25.130307,67.470666
Grid-25-49,25.130307,67.488666
Grid-25-50,25.130307,67.506666
Grid-25-51,25.130307,67.524666
Grid-25-52,25.130307,67.542666
Grid-25-53,25.130307,67.560666
Grid-25-54,25.130307,67.578666
Grid-25-55,25.130307,67.596666
Grid-25-56,25.130307,67.614666
Grid-25-57,25.130307,67.632666
Grid-25-58,25.130307,67.650666
Grid-25-59,25.130307,67.668666
Grid-25-60,25.130307,67.686666
Grid-25-61,25.130307,67.704666
Grid-25-62,25.130307,67.722666
