Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category
ChIJn9Z-skVFsz4Rfu9mrT9-PZw,SURJANI TOWN,Kaleem Abrar Salman medical store,25.0456097,67.1084323,OPERATIONAL,pharmacy
ChIJndWamh9Fsz4R3-_S5R_5wEc,SURJANI TOWN,INSAF CEMENT DEPO,25.0525772,67.1055548,OPERATIONAL,pharmacy
ChIJwf6YVapFsz4RiSzcNOwmn9E,SURJANI TOWN,Dr Ishaq Pharmacy,25.0521506,67.1051192,CLOSED_TEMPORARILY,pharmacy
ChIJb9B2ZQBBsz4RAgNGGc41OXw,SURJANI TOWN,Ahmad Medicos,25.0121487,67.0390123,OPERATIONAL,hospital
ChIJJXbGTgBFsz4R1n1afA0cV0Y,SURJANI TOWN,Ibrahim medical store,25.063,67.1022602,OPERATIONAL,pharmacy
ChIJfTBw2ZZGsz4Rky2BrzFiNXg,SURJANI TOWN,Maternal & Child Health Center Government of Sindh Abdullah Gabol Goth District Malir Karachi,25.0294655,67.123159,OPERATIONAL,hospital
ChIJb2yCPQBHsz4RKEwXKYTqNK4,SURJANI TOWN,Al Madina Medical Store,25.036516,67.1229039,OPERATIONAL,pharmacy
ChIJwbH2hspHsz4RyyPBJoLADZo,SURJANI TOWN,Help Maternal and child Health Center,25.0257103,67.1055956,OPERATIONAL,hospital
ChIJGdgrgKNBsz4R9hGTlIZveOI,SURJANI TOWN,Fatima Kidney Care Hospital,25.002875,67.038443,OPERATIONAL,hospital
ChIJhVGY8YJBsz4REpKRRoAmBlc,SURJANI TOWN,Mehrunnisa Memorial Clinic ڈاکٹر شفیع کلینک,25.0081197,67.0681816,OPERATIONAL,doctor
ChIJ_0OpI4pBsz4RyvDIO6vWMLo,SURJANI TOWN,Shahrukh Medical,25.0151081,67.0600455,OPERATIONAL,pharmacy
ChIJYxMsjPBBsz4RAmn--sgJ-iQ,SURJANI TOWN,Muhammadi Medical & General Store,25.014369,67.058171,OPERATIONAL,pharmacy
ChIJZzQh9x9Bsz4RUOgAb-7Ghw8,SURJANI TOWN,Sana Medical & General store,25.0333652,67.0614863,OPERATIONAL,pharmacy
ChIJRSGQZV1Bsz4RoToQHUwaelc,SURJANI TOWN,Faraz medicos & herbal store,25.040071,67.0623962,OPERATIONAL,pharmacy
ChIJK0FZYSNBsz4R4BXUydB_A90,SURJANI TOWN,Drugs Icon Medical And General Store,25.0123595,67.0702799,OPERATIONAL,pharmacy
ChIJASnSNRdBsz4Ra_mnHQNlbQQ,SURJANI TOWN,Rajput FirstAid Clinic,25.0256787,67.0916384,OPERATIONAL,hospital
ChIJzftuBAhBsz4RRs_w-rml5UE,SURJANI TOWN,Hashmi Health Care Center,25.0255468,67.0761192,OPERATIONAL,hospital
ChIJK2nXSzhDsz4R6LcuwrcGlpM,SURJANI TOWN,Dr,25.041238,67.0672243,OPERATIONAL,doctor
ChIJfd71I_BBsz4Rs7Gz6eeUq0w,SURJANI TOWN,Bismillah Syed Medical,25.0349931,67.0701301,OPERATIONAL,pharmacy
ChIJiZt92GFBsz4RUjdsI7y_oDE,SURJANI TOWN,NIZAMI MEDICAL STORE,25.0329772,67.0679532,OPERATIONAL,pharmacy
ChIJ7_DlzNJBsz4RyHvPBnbcllo,SURJANI TOWN,Moatter medical,25.0336547,67.0710849,OPERATIONAL,pharmacy
ChIJpzFtPABBsz4RbQqr72jQsTE,SURJANI TOWN,Bismillah Medical,25.0333677,67.0710969,OPERATIONAL,pharmacy
ChIJw7w12xZBsz4RRJCL2wVZAUA,SURJANI TOWN,Al Shifa Medical Center,25.0326844,67.0938374,OPERATIONAL,hospital
ChIJJaOY_k9Hsz4RzstI4dtNcdY,SURJANI TOWN,A.M Orthopedic Clinic (ھڈّی و جوڑھ),25.0334375,67.0931875,OPERATIONAL,hospital
ChIJl1JScp9Fsz4RFW3jxNEx0CE,SURJANI TOWN,Munawar Medical and Dental clinic,25.0471904,67.104003,OPERATIONAL,hospital
ChIJSUYnslNBsz4RONtycjFMOdU,SURJANI TOWN,Dua medical,25.0307569,67.0904614,OPERATIONAL,hospital
ChIJpyE-XONBsz4R165_PiN6T4k,SURJANI TOWN,Nisar poly clinic,25.0178224,67.0555764,OPERATIONAL,hospital
ChIJKacsCc5Gsz4RpQzmKcvmrfs,SURJANI TOWN,Parina Pharma,25.0076374,67.1004445,OPERATIONAL,pharmacy
ChIJ60bDxjBBsz4R12Yzyqpp784,SURJANI TOWN,UDL Pharma,25.0086065,67.0839323,OPERATIONAL,pharmacy
ChIJsZgnZmFBsz4RSgt8KtfTHOg,SURJANI TOWN,Jamal medicos,25.0053842,67.0410859,OPERATIONAL,pharmacy
ChIJMexzKstBsz4RzFjkOMarei0,SURJANI TOWN,We Care Pharmacy,25.0053575,67.0412671,OPERATIONAL,pharmacy
ChIJ5wtdiEVBsz4RQEuLS3x9gxU,SURJANI TOWN,Shan Medical Store,25.0061664,67.0409221,OPERATIONAL,pharmacy
ChIJtdLV1g5Dsz4RupLIkerElyY,SURJANI TOWN,Reliance homeo clinic,25.0533563,67.0719288,OPERATIONAL,hospital
ChIJ90xEqkBBsz4RAhTCS7RxpDY,SURJANI TOWN,Faisal medical store,25.0096917,67.0615537,OPERATIONAL,pharmacy
ChIJA8a6OwBBsz4RYJause-m2Tg,SURJANI TOWN,Zawar Mart and Pharmacy,25.0184648,67.0672234,OPERATIONAL,pharmacy
ChIJL7AJG2ZBsz4R2lhVUe7fFaE,SURJANI TOWN,UMZAIR FAROOQ Zaccha Bacha hospital,25.0238714,67.0652538,OPERATIONAL,hospital
ChIJ867S36lDsz4RDm1R8p7mhlw,SURJANI TOWN,Mehrunisa Polio clinic,25.0366584,67.0672611,OPERATIONAL,hospital
ChIJnS41dxZBsz4ReQqmB3Yr7BQ,SURJANI TOWN,Syed Talib Ali Welfare Medical Centre & Maternity Home,25.0067319,67.0681578,OPERATIONAL,hospital
ChIJnfT3XrlHsz4RzDBEYilP0I4,SURJANI TOWN,Fida Hospital,25.0325221,67.0956092,OPERATIONAL,hospital
ChIJATnUKABFsz4RLTx3hXtQifY,SURJANI TOWN,ANMOL MEDICAL CENTER,25.0546669,67.1055339,OPERATIONAL,hospital
ChIJZaUerLVBsz4Rrk08hPR_QW0,SURJANI TOWN,Asif Medical Centre,25.006835,67.0644108,OPERATIONAL,hospital
ChIJ8fyMzVtBsz4RwWsnMpOoJIE,SURJANI TOWN,Muhammadi Medical Store,25.0088209,67.0573286,OPERATIONAL,pharmacy
