Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJpyIsM1QBGTkRjxp69_qUBgM,GARDEN TOWN,Razi Pharmacy,31.46655,74.3069,pharmacy,OPERATIONAL,Sector B-1 Block 10 Sector B 1 Lahore,0.0,0
ChIJLTP0kd4DGTkRz5gq59Hexvs,CANTT,Smart PharmaCure,31.4804907,74.3017398,pharmacy,OPERATIONAL,"Al Imran Hospital, 852-B, Faisal Town, Lahore",0.0,0
ChIJ23RePy0BGTkRbPYliQ3hal4,GARDEN TOWN,Community Pharmacy,31.4642844,74.30512019999999,pharmacy,OPERATIONAL,"Aslam Chowk, College Road, Sector B-1 Block A 1 Phase 1 Johar Town, Lahore",5.0,3
ChIJNen2JbsBGTkRdQ-UpVgcQFc,GANGA RAM HOSPITAL,Three star medical store,31.4655137,74.2872706,pharmacy,OPERATIONAL,"298, Johar Town Rd, Block F Phase 1 Johar Town, Lahore",3.7,3
ChIJLZisSPkDGTkR6P3lrdlm95Y,SHAHDRAH,RX Pharmacy,31.4755534,74.30697119999999,pharmacy,OPERATIONAL,"F8G4+6QH Moon Market, Block C1 Block C 1 Faisal Town, Lahore",4.0,9
ChIJTSadgpkDGTkRNvOkpjsnTfc,CANTT,Pharmacy mart,31.47525749999999,74.3045707,pharmacy,OPERATIONAL,"F8G3+4R4, Ghaus-e-Azam Rd, Civic Center Commercial Area Faisal Town, Lahore",0.0,0
ChIJSz6JawADGTkRlQvuP55IWSM,GANGA RAM HOSPITAL,Life pharmacy inside Niazi hospital,31.4694261,74.2998303,pharmacy,OPERATIONAL,"F79X+QWG Niazi hospital, near Allah hoo Round, Block A Phase 1 Johar Town, Lahore",5.0,1
ChIJRYTVJWQBGTkRhDJC1h4tyV8,GANGA RAM HOSPITAL,albrai medical store,31.4648532,74.28757410000001,pharmacy,OPERATIONAL,"273F, Block F Phase 1 Johar Town, Lahore",0.0,0
ChIJkcr_yEsFGTkRCjnhw2G2a7w,CANTT,The Dental Suite,31.4835422,74.2990634,dentist,OPERATIONAL,"1st Floor, 149-A (HBFC, IDC Labs / Safe Med Speciality Clinics, opposite Main Gate Allama Iqbal Medical College / Jinnah Hospital, Block A Faisal Town, Lahore",5.0,55
ChIJ3XwCNY0DGTkRZgRAvnQ6vfw,CANTT,Dentistree by Dr. Wajiha Shoukat,31.4834834,74.29895789999999,dentist,OPERATIONAL,"1st Floor - LifeLine Imaging Center Opp Jinnah Hospital Gate # 2 151-A HBFC, Faisal Town, Lahore",5.0,13
ChIJ4zwRL_YDGTkRz6_5OUK9gp8,CANTT,Dental & Medical Curatives,31.4827409,74.3063846,dentist,OPERATIONAL,"B-6, Main Road, Faisal Town, Lahore, Block B Faisal Town, Lahore",4.9,43
ChIJwwc1EV8BGTkRXYtnyS8GAso,GANGA RAM HOSPITAL,Dental Essence,31.4657095,74.29256339999999,dentist,OPERATIONAL,"52-B, Johar Town, Lahore",5.0,6
ChIJu5c8FfkDGTkRGn4uZ_C_lqo,CANTT,Executive Dental Surgery,31.4766137,74.30767039999999,dentist,OPERATIONAL,"Plot 37B, Amna palace, Qazi Muhammad Isa Rd, Block B Faisal Town, Lahore",4.9,17
ChIJgU0E_gcEGTkRQp1BVqe2s-g,CANTT,Saira Memorial Hospital,31.4811146,74.31215639999999,hospital,OPERATIONAL,"1-M, Civic Centre, Model Town Extension Block M Commercial Area Model Town, Lahore",3.6,343
ChIJVb4uKR4DGTkRh8vXLThieJg,CANTT,AL- E- IMRAN TRUST HOSPITAL,31.4805245,74.30170989999999,hospital,OPERATIONAL,"F8J2+9M6, 852, Block B Faisal Town, Lahore",4.6,19
ChIJt5N5i_wDGTkReWTdj5Nbhmk,CANTT,CLINIC HEALTHCARE,31.4881827,74.3083891,doctor,OPERATIONAL,"214-E L block Model Town Extension, Block L Model Town, Lahore",0.0,0
ChIJaVXiYZgDGTkRmmOcLbX2PEk,FAISAL TOWN,Pharmacy,31.5076939,74.2964221,pharmacy,OPERATIONAL,"505 Wahdat Rd, Abbas Block Nazim Block Mustafa Town, Lahore",0.0,0
ChIJOwxwpjQDGTkRV4JuAymaGyY,REHMAN-PURA,Entidoc Pharmacy,31.5065912,74.28534049999999,pharmacy,OPERATIONAL,"house#41/1 street#8 Nizam block bikhywal, Raza Block Allama Iqbal Town, Lahore",5.0,13
ChIJNVSbXJ8DGTkRf0bfEnN41S4,REHMAN-PURA,Azam Sons Pharmacy,31.5071604,74.2890391,pharmacy,OPERATIONAL,"591- Allama Iqbal Town, Nazim Block Allama Iqbal Town, Lahore",4.8,9
ChIJBeP-owsBGTkRNqXkfNwPASU,QILA LAKSHMAN SINGH,Zarrar medical centre,31.3966115,74.30502129999999,hospital,OPERATIONAL,"Kahna Kacha Flyover, Kana Kacha, Lahore",5.0,1
ChIJXYHAmhYHGTkRDLOyDCQ1fYg,QILA LAKSHMAN SINGH,Noor medical store,31.388088,74.3196902,pharmacy,OPERATIONAL,"98Q9+6VP, Unnamed Road, Kacha Village, Kacha",5.0,1
ChIJh1XW15kHGTkRhNmUlnSddZg,QILA LAKSHMAN SINGH,Tayyab pharmacy,31.3876731,74.3196913,pharmacy,OPERATIONAL,"Kacha Village, Lahore",0.0,0
ChIJPTdSbesHGTkRz_D-xY5O3no,PAK ARAB SOCIETY,Zainab Family Poly Clinic,31.4364315,74.3441005,hospital,OPERATIONAL,"C8PV+HJH, Defence Rd, Block C Pak-Arab Housing Scheme, Lahore",4.6,7
ChIJG9_ZGR8HGTkRr3c6GQ4J5eo,QILA LAKSHMAN SINGH,Mafaza-Tul-Hayat Hospital,31.42512799999999,74.3371724,hospital,OPERATIONAL,"3.5Km, Chungi, Defence Rd, Amar Sidhu Chandrai, Lahore",4.7,57
ChIJ_cbnNH0HGTkRhw4yLWMBKbc,PAK ARAB SOCIETY,Dr javed clinic,31.4306667,74.3315786,hospital,OPERATIONAL,"C8JJ+7J8, Chandrāi Chandrai, Lahore",5.0,1
ChIJcRKyZwAHGTkRPUeJAp7mHvs,QILA LAKSHMAN SINGH,Shuftain clinic,31.4217967,74.336362,doctor,OPERATIONAL,"C8CP+PHR, Fateh Villas Lahore",5.0,1
ChIJS7DtQwAHGTkRUj9prxi53Eg,QILA LAKSHMAN SINGH,Sadiq Medical Store,31.4149201,74.3279297,pharmacy,OPERATIONAL,"C87H+X54, Gujjar Colony Lahore",0.0,0
ChIJrVsjF9YHGTkRDg_B87J1K0o,QILA LAKSHMAN SINGH,Munir Medicose (MM),31.4157704,74.3258046,pharmacy,OPERATIONAL,"Plot no.173, rakhh chandrai, b, Defence Rd, Gujjar Colony Lahore",4.5,4
ChIJ20ygaQAHGTkRJgmva_UV_Gg,QILA LAKSHMAN SINGH,Asif Medical Store,31.41631499999999,74.3286444,pharmacy,OPERATIONAL,"C88H+GCQ, Gujjar Colony Lahore",0.0,0
ChIJ2eexMM8HGTkRTzK-7OfOLqU,QILA LAKSHMAN SINGH,Anwar pharmacy,31.4215594,74.3297477,pharmacy,OPERATIONAL,"C8CH+JVH, Defence Rd, Lahore",0.0,0
ChIJT-FgQAAHGTkRVGIOhMEZx4k,QILA LAKSHMAN SINGH,New Pakistan Vet Store,31.4216659,74.33003570000001,pharmacy,OPERATIONAL,"Plot no 1, Gujjar colony Chandrai road, chungi, near Military dairy farm, amar sidhu Lahore",5.0,1
ChIJhTxLXkUBGTkRF7aCBsb2y_Y,GANGA RAM HOSPITAL,Umar Medical Centre,31.4559621,74.299909,hospital,OPERATIONAL,"42 A/III, College Road, Johar Town, Lahore",3.9,42
ChIJZWrrS5gGGTkRSeIuv-gSugo,SHAHDRAH,Ahmad Clinic,31.46378,74.33793229999999,hospital,OPERATIONAL,"54 Ayub St, Kot Lakhpat, Lahore",0.0,0
ChIJ9d2xVP4BGTkRkkE9Pd3QKso,TOWN SHIP,Ali Medical Clinic,31.4381188,74.3037845,hospital,OPERATIONAL,"2, Lahore",0.0,0
ChIJAcdBNbEGGTkRL-PN65jcFmo,GARDEN TOWN,Medical Centre,31.4542339,74.3192066,hospital,OPERATIONAL,"F839+MMW, Township Block 4 Sector A 2 Lahore",4.0,2
ChIJhSSOPAoHGTkRydTmcDWqEZw,GARDEN TOWN,Zainab Medical Complex,31.4525442,74.3194578,hospital,OPERATIONAL,"F839+2Q8, Umer St, Township Block 6 Sector A 2 Lahore",5.0,2
ChIJQac_QzQBGTkR2kzlpYXMrs8,TOWN SHIP,Jlal Medical Center,31.4435317,74.3080359,hospital,OPERATIONAL,"411-2D-1 Social Welfare Rd, Township Block 1 Sector D1 Lahore",5.0,2
ChIJ4TRvFlsBGTkRkzQHSW0v8bQ,GARDEN TOWN,Umer Clinic and maternity home عمرکلینک اینڈگائنی ھوم,31.45645129999999,74.3107399,hospital,OPERATIONAL,"Plot 5 Township, Block 5 Sector B 1 Lahore",5.0,1
ChIJTeq8PDEBGTkRZRSYcYZU9X0,TOWN SHIP,Dr. Khalida Khanam Clinic,31.4400893,74.3037608,hospital,OPERATIONAL,"House # 175, Block #3, Sector CI, Township, Block 3 Twp Sector C 1 Lahore",4.4,7
ChIJf3JjS0oBGTkR8XoLqEFW2es,GANGA RAM HOSPITAL,Chaudhry Rehmat Ali Memorial Trust Hospital,31.453005,74.299803,hospital,OPERATIONAL,"Wasti Chowk, 45 Civic Center St, Township Twp Commercial Area Lahore",4.0,157
ChIJa7Jagz8BGTkRtDGdqWRp_Po,GARDEN TOWN,Ghousia Medical Center,31.4590204,74.30597829999999,hospital,OPERATIONAL,"287, Township Block 14 Sector B 1 Lahore",5.0,2
ChIJh-qDGGUBGTkRg1s8YxT76Oo,TOWN SHIP,Shifa Dental Clinic,31.4431856,74.3054401,hospital,OPERATIONAL,"469-3-C1, umer chok, Township Block 3 Twp Sector C 1 Lahore",5.0,16
ChIJd4sb1KQGGTkRqDIqtI4ukwo,SHAHDRAH,HASSAN CLINIC,31.4610275,74.3267566,doctor,OPERATIONAL,"F86G+CP2، kotlakhpat , main pindi stop, Kot Lakhpat, Lahore",5.0,1
ChIJT3zuB8wHGTkRen0RzHNDe9o,SHAHDRAH,Dr Waqar Ahmed Faisal Hospital,31.4600205,74.3374759,doctor,OPERATIONAL,"F86P+2X5, Karman Wala Bazar Rd, Kot Lakhpat, Lahore",0.0,0
