Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJT7ry7YvCGDkRmNNk6Nc1Ds4,SHEIKHUPURA,"Adil Clinic, Old City, Sheikhupura",31.7136105,73.9881017,doctor,OPERATIONAL,"PX7Q+C6X Adil Clinic, Old City, Sheikhupura",5.0,5
ChIJXWkmCqzDGDkRVYLk4HkdNHo,SHEIKHUPURA,Dr M Aslam ENT Specialist Clinic,31.7126002,73.9794458,doctor,OPERATIONAL,"Karamat Market, Lahore Rd, opposite Civil Hospital, Civil Lines, Sheikhupura",3.0,2
ChIJG8rN1sTDGDkRDu24JrmqT48,SHEIKHUPURA,Naveed Eye Clinic,31.7135678,73.9745228,doctor,OPERATIONAL,"Civil Lines, Sheikhupura",4.7,21
ChIJB7p_dmHCGDkRErbVVwvTH7k,SHEIKHUPURA,Manzoor Clinics,31.7124707,73.9799822,doctor,OPERATIONAL,"PX6H+XXR, opposite civil hospital, Civil Lines, Sheikhupura",4.0,1
ChIJsylG9-rpGDkRHSa-OWiJgWk,SHEIKHUPURA,Life Care Homoeo Clinic,31.7166854,73.9850854,doctor,OPERATIONAL,"alif, M2X9+44 bhatti, street, town, Sheikhupura",0.0,0
ChIJn32KP1_CGDkRkN6aLZO4_zg,SHEIKHUPURA,Sana Polyclinic Dr Ejaz Sana,31.7176596,73.9863645,doctor,OPERATIONAL,"Jandiala - Sheikhupura Rd, near aziz marriage hall, Sheikhupura",4.7,14
ChIJq_YCaGbCGDkRD3JEaxQELpE,SHEIKHUPURA,Sara Children Clinic,31.7119112,73.9734616,doctor,OPERATIONAL,"PX6F+Q98, College Road, Sheikhupura",5.0,3
ChIJHZHHi2HCGDkRMl6U40l4mR8,SHEIKHUPURA,Al fahad Medical Store Gol Market,31.7118837,73.9812724,pharmacy,OPERATIONAL,"PX6J+QG2, Jinnah Park, Sheikhupura",4.8,4
ChIJgZyWRUPCGDkRmYMt-VUwF28,SHEIKHUPURA,Baig Pharmacy,31.7204371,73.97044029999999,pharmacy,OPERATIONAL,"Rasoolpura, Sheikhupura",4.2,5
ChIJ7Tn3t6rDGDkRXBLyVNevU2s,SHEIKHUPURA,AlFajr Pharmacy,31.7187857,73.9672861,pharmacy,OPERATIONAL,"Chowk, Malik Anwar Rd، near Bihari Colony, Civil Lines, Sheikhupura",5.0,18
ChIJoYD5M_7DGDkRwIK9P4AanNA,SHEIKHUPURA,Al-Syed Pharmacy and Surgical center,31.7121199,73.9767733,pharmacy,OPERATIONAL,"near DHQ hospital, Sheikhupura",3.5,8
ChIJg1Ujhm_DGDkR3LGAPtF3hFI,SHEIKHUPURA,Saeed Pharmacy,31.7135124,73.9878659,pharmacy,OPERATIONAL,"PX7Q+C45, Jahangir Rd, Old City, Sheikhupura",0.0,0
