Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJmSw7agBTGDkR9YBFo5-lUC4,MAIN MARKET GULBERG,Malik Iqbal Medical Store,31.2602509,74.152225,pharmacy,OPERATIONAL,"7562+4V5, Manga road raiwind wada kumhara, wala, stop Chak 65, Raiwind",5.0,2
ChIJZd6kdQBTGDkRrtroeu2r8aI,MAIN MARKET GULBERG,Azan pharmacy,31.2606023,74.1513681,pharmacy,OPERATIONAL,"7562+7GH, Manga - Raiwind Road, Wara Kumharan, Raiwind",5.0,3
ChIJvQ9RyAhTGDkRhzx-1DFHMDU,GULBERG,Dr Fareeda Sarwar clinic,31.2527171,74.18543009999999,hospital,OPERATIONAL,"Bahir Gernal Hospital near PSO petrol pump Manga, road, Raiwind",0.0,0
ChIJgySMUg1TGDkRooWv6nv0m4E,THOKAR NIAZ BAIG,Atta Khanzada General Hospital,31.241886,74.21347229999999,hospital,OPERATIONAL,"Police Station Rd, Raiwind",5.0,1
ChIJpYyMXyWtGTkRvZQ-MCghGrs,THOKAR NIAZ BAIG,Madina medical store,31.2575055,74.2195552,pharmacy,OPERATIONAL,"7659+2R4, Raiwind",0.0,0
ChIJ5zR-egBTGDkRDDaIqe_x7DE,THOKAR NIAZ BAIG,Al - Rehman Pharmacy,31.252124,74.209909,pharmacy,OPERATIONAL,"Sundar Raiwind Rd, Lahore",3.0,2
ChIJa4R0A7dTGDkRvBYdAokfI3M,THOKAR NIAZ BAIG,Owais Pharmacy,31.2530481,74.2177991,pharmacy,OPERATIONAL,"7639+63H, Railway Colony Rd, Railway Colony Raiwind",5.0,4
ChIJ0RDO4BVTGDkRdjhpd3ApkXU,THOKAR NIAZ BAIG,Riaz medicos,31.25194329999999,74.21769379999999,pharmacy,OPERATIONAL,"7629+Q3G, Road, Railway Colony Raiwind",0.0,0
ChIJoaZpclxTGDkRK_8f4pFP4S4,THOKAR NIAZ BAIG,Farhan pharmacy raiwind,31.2533449,74.2178741,pharmacy,OPERATIONAL,"Railway Colony Rd, Raiwind",4.4,5
ChIJsXcka9atGTkRdOnhZDXGAec,JAIL ROAD,Ravi Green Welfare Trust,31.268266,74.2248911,hospital,OPERATIONAL,"769F+8X2, Raiwind Rd, Raiwind",0.0,0
